"","yr","mm","dd","hr","mn","wdir_deg_t","wspd_m_s","pres_h_pa","atmp_deg_c","wtmp_deg_c","date","submission_id","common_name","scientific_name","taxonomic_order","count","state_province","county","location_id","location","latitude","longitude","time","protocol","duration_min","all_obs_reported","distance_traveled_km","area_covered_ha","number_of_observers","breeding_code","observation_details","checklist_comments","ml_catalog_numbers","wspd_mph","beaufort_ws","comp_dir","day_time","count2"
"5100",2019,11,"29","08","17",340,5.1,1004.1,9.9,12.6,2019-11-29,"S61884408","Pacific Loon","Gavia pacifica",6852,118,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,7,NA,NA,NA,NA,11.4087,"3","NNW",2019-11-29 08:00:00,118
"5101",2019,11,"29","09","17",20,4.1,1004.4,8.7,12.6,2019-11-29,"S61884415","Surf Scoter","Melanitta perspicillata",703,15,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,NA,NA,9.1717,"3","N",2019-11-29 09:00:00,15
"5102",2019,11,"29","09","17",20,4.1,1004.4,8.7,12.6,2019-11-29,"S61884415","Red-throated Loon","Gavia stellata",6848,15,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,NA,NA,9.1717,"3","N",2019-11-29 09:00:00,15
"5103",2019,11,"29","09","17",20,4.1,1004.4,8.7,12.6,2019-11-29,"S61884415","Pacific Loon","Gavia pacifica",6852,125,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,NA,NA,9.1717,"3","N",2019-11-29 09:00:00,125
"5104",2019,11,"29","10","17",30,2.6,1005.1,8.4,12.6,2019-11-29,"S61884426","Surf Scoter","Melanitta perspicillata",703,22,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,5.8162,"2","NNE",2019-11-29 10:00:00,22
"5105",2019,11,"29","10","17",30,2.6,1005.1,8.4,12.6,2019-11-29,"S61884426","Red-throated Loon","Gavia stellata",6848,44,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,5.8162,"2","NNE",2019-11-29 10:00:00,44
"5106",2019,11,"29","10","17",30,2.6,1005.1,8.4,12.6,2019-11-29,"S61884426","Pacific Loon","Gavia pacifica",6852,36,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,5.8162,"2","NNE",2019-11-29 10:00:00,36
"5107",2019,11,"29","11","17",40,3.1,1005.3,8.8,12.7,2019-11-29,"S61884434","Surf Scoter","Melanitta perspicillata",703,32,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","NNE",2019-11-29 11:00:00,32
"5108",2019,11,"29","11","17",40,3.1,1005.3,8.8,12.7,2019-11-29,"S61884434","Red-throated Loon","Gavia stellata",6848,11,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","NNE",2019-11-29 11:00:00,11
"5109",2019,11,"29","11","17",40,3.1,1005.3,8.8,12.7,2019-11-29,"S61884434","Pacific Loon","Gavia pacifica",6852,12,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,6.9347,"2","NNE",2019-11-29 11:00:00,12
"5110",2019,11,"29","12","17",360,0.5,1005.5,8.6,12.6,2019-11-29,"S61884443","Surf Scoter","Melanitta perspicillata",703,23,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,1.1185,"1","NNW",2019-11-29 12:00:00,23
"5111",2019,11,"29","12","17",360,0.5,1005.5,8.6,12.6,2019-11-29,"S61884443","Red-throated Loon","Gavia stellata",6848,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,1.1185,"1","NNW",2019-11-29 12:00:00,4
"5112",2019,11,"29","12","17",360,0.5,1005.5,8.6,12.6,2019-11-29,"S61884443","Pacific Loon","Gavia pacifica",6852,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,1.1185,"1","NNW",2019-11-29 12:00:00,7
"5113",2019,11,"29","13","17",70,2.1,1005.8,8.9,12.6,2019-11-29,"S61884452","Surf Scoter","Melanitta perspicillata",703,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","ENE",2019-11-29 13:00:00,1
"5114",2019,11,"29","13","17",70,2.1,1005.8,8.9,12.6,2019-11-29,"S61884452","Red-throated Loon","Gavia stellata",6848,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","ENE",2019-11-29 13:00:00,7
"5115",2019,11,"29","13","17",70,2.1,1005.8,8.9,12.6,2019-11-29,"S61884452","Pacific Loon","Gavia pacifica",6852,13,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,4.6977,"2","ENE",2019-11-29 13:00:00,13
"5116",2019,11,"29","14","17",90,1,1006.7,9,12.7,2019-11-29,"S61884456","Surf Scoter","Melanitta perspicillata",703,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","ENE",2019-11-29 14:00:00,1
"5117",2019,11,"29","14","17",90,1,1006.7,9,12.7,2019-11-29,"S61884456","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","ENE",2019-11-29 14:00:00,1
"5118",2019,11,"29","14","17",90,1,1006.7,9,12.7,2019-11-29,"S61884456","Pacific Loon","Gavia pacifica",6852,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,2.237,"1","ENE",2019-11-29 14:00:00,2
"5119",2019,11,"29","15","17",70,2.1,1007.4,9.2,12.8,2019-11-29,"S61884465","Surf Scoter","Melanitta perspicillata",703,55,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","ENE",2019-11-29 15:00:00,55
"5120",2019,11,"29","15","17",70,2.1,1007.4,9.2,12.8,2019-11-29,"S61884465","Red-throated Loon","Gavia stellata",6848,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","ENE",2019-11-29 15:00:00,4
"5121",2019,11,"29","15","17",70,2.1,1007.4,9.2,12.8,2019-11-29,"S61884465","Pacific Loon","Gavia pacifica",6852,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,4.6977,"2","ENE",2019-11-29 15:00:00,7
"5122",2019,11,"29","16","07",100,4.1,1008,8.8,12.8,2019-11-29,"S61884474","Surf Scoter","Melanitta perspicillata",703,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",83,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","E",2019-11-29 16:00:00,1
"5123",2019,11,"29","16","07",100,4.1,1008,8.8,12.8,2019-11-29,"S61884474","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",83,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","E",2019-11-29 16:00:00,1
"5124",2019,11,"29","16","07",100,4.1,1008,8.8,12.8,2019-11-29,"S61884474","Pacific Loon","Gavia pacifica",6852,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",83,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","E",2019-11-29 16:00:00,9
"5125",2019,11,"30","06","07",130,4.6,1016.2,10.1,12.8,2019-11-30,"S61884482","Surf Scoter","Melanitta perspicillata",703,48,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:44:00,"eBird - Stationary Count",77,1,NA,NA,2,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 06:00:00,48
"5126",2019,11,"30","06","07",130,4.6,1016.2,10.1,12.8,2019-11-30,"S61884482","Red-throated Loon","Gavia stellata",6848,89,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:44:00,"eBird - Stationary Count",77,1,NA,NA,2,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 06:00:00,89
"5127",2019,11,"30","06","07",130,4.6,1016.2,10.1,12.8,2019-11-30,"S61884482","Pacific Loon","Gavia pacifica",6852,56,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:44:00,"eBird - Stationary Count",77,1,NA,NA,2,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 06:00:00,56
"5128",2019,11,"30","08","07",120,4.6,1015.8,9.8,12.8,2019-11-30,"S61884491","Surf Scoter","Melanitta perspicillata",703,26,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 08:00:00,26
"5129",2019,11,"30","08","07",120,4.6,1015.8,9.8,12.8,2019-11-30,"S61884491","Red-throated Loon","Gavia stellata",6848,259,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,"Clicked",NA,NA,10.2902,"3","ESE",2019-11-30 08:00:00,259
"5130",2019,11,"30","08","07",120,4.6,1015.8,9.8,12.8,2019-11-30,"S61884491","Pacific Loon","Gavia pacifica",6852,28,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 08:00:00,28
"5131",2019,11,"30","09","07",130,4.6,1015.6,9.7,12.7,2019-11-30,"S61884504","Surf Scoter","Melanitta perspicillata",703,8,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 09:00:00,8
"5132",2019,11,"30","09","07",130,4.6,1015.6,9.7,12.7,2019-11-30,"S61884504","Red-throated Loon","Gavia stellata",6848,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 09:00:00,7
"5133",2019,11,"30","09","07",130,4.6,1015.6,9.7,12.7,2019-11-30,"S61884504","Pacific Loon","Gavia pacifica",6852,5,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,10.2902,"3","ESE",2019-11-30 09:00:00,5
"5134",2019,11,"30","10","07",130,4.1,1016.1,9.9,12.7,2019-11-30,"S61884509","Surf Scoter","Melanitta perspicillata",703,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","ESE",2019-11-30 10:00:00,6
"5135",2019,11,"30","10","07",130,4.1,1016.1,9.9,12.7,2019-11-30,"S61884509","Red-throated Loon","Gavia stellata",6848,19,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","ESE",2019-11-30 10:00:00,19
"5136",2019,11,"30","10","07",130,4.1,1016.1,9.9,12.7,2019-11-30,"S61884509","Pacific Loon","Gavia pacifica",6852,19,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,9.1717,"3","ESE",2019-11-30 10:00:00,19
"5137",2019,11,"30","11","07",110,5.1,1015.6,9.6,12.6,2019-11-30,"S61884519","Surf Scoter","Melanitta perspicillata",703,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,11.4087,"3","E",2019-11-30 11:00:00,2
"5138",2019,11,"30","11","07",110,5.1,1015.6,9.6,12.6,2019-11-30,"S61884519","Red-throated Loon","Gavia stellata",6848,18,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,11.4087,"3","E",2019-11-30 11:00:00,18
"5139",2019,11,"30","11","07",110,5.1,1015.6,9.6,12.6,2019-11-30,"S61884519","Pacific Loon","Gavia pacifica",6852,82,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,11.4087,"3","E",2019-11-30 11:00:00,82
"5140",2019,11,"30","12","07",110,7.2,1015.4,9.4,12.5,2019-11-30,"S61884530","Surf Scoter","Melanitta perspicillata",703,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","E",2019-11-30 12:00:00,9
"5141",2019,11,"30","12","07",110,7.2,1015.4,9.4,12.5,2019-11-30,"S61884530","Red-throated Loon","Gavia stellata",6848,24,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","E",2019-11-30 12:00:00,24
"5142",2019,11,"30","12","07",110,7.2,1015.4,9.4,12.5,2019-11-30,"S61884530","Pacific Loon","Gavia pacifica",6852,132,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","E",2019-11-30 12:00:00,132
"5143",2019,11,"30","13","07",110,6.7,1015.4,9.4,12.4,2019-11-30,"S61884541","Red-throated Loon","Gavia stellata",6848,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,14.9879,"4","E",2019-11-30 13:00:00,14
"5144",2019,11,"30","13","07",110,6.7,1015.4,9.4,12.4,2019-11-30,"S61884541","Pacific Loon","Gavia pacifica",6852,20,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,14.9879,"4","E",2019-11-30 13:00:00,20
"5145",2019,11,"30","14","07",120,6.7,1015.2,9.5,12.4,2019-11-30,"S61884548","Red-throated Loon","Gavia stellata",6848,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,14.9879,"4","ESE",2019-11-30 14:00:00,14
"5146",2019,11,"30","14","07",120,6.7,1015.2,9.5,12.4,2019-11-30,"S61884548","Pacific Loon","Gavia pacifica",6852,344,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,14.9879,"4","ESE",2019-11-30 14:00:00,344
"5147",2019,11,"30","15","07",120,6.2,1016.3,9.6,12.3,2019-11-30,"S61884557","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,13.8694,"4","ESE",2019-11-30 15:00:00,3
"5148",2019,11,"30","15","07",120,6.2,1016.3,9.6,12.3,2019-11-30,"S61884557","Pacific Loon","Gavia pacifica",6852,144,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,13.8694,"4","ESE",2019-11-30 15:00:00,144
"5149",2019,11,"30","16","07",120,7.2,1016.1,9.9,12.2,2019-11-30,"S61884567","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",83,1,NA,NA,2,NA,NA,"20+ Common Dolphins",NA,16.1064,"4","ESE",2019-11-30 16:00:00,1
"5150",2019,11,"30","16","07",120,7.2,1016.1,9.9,12.2,2019-11-30,"S61884567","Pacific Loon","Gavia pacifica",6852,13,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",83,1,NA,NA,2,NA,NA,"20+ Common Dolphins",NA,16.1064,"4","ESE",2019-11-30 16:00:00,13
"5151",2019,12,"01","07","07",120,8.8,1012.3,10.9,12.3,2019-12-01,"S61957041","Surf Scoter","Melanitta perspicillata",703,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,19.6856,"5","ESE",2019-12-01 07:00:00,6
"5152",2019,12,"01","07","07",120,8.8,1012.3,10.9,12.3,2019-12-01,"S61957041","Red-throated Loon","Gavia stellata",6848,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,19.6856,"5","ESE",2019-12-01 07:00:00,2
"5153",2019,12,"01","07","07",120,8.8,1012.3,10.9,12.3,2019-12-01,"S61957041","Pacific Loon","Gavia pacifica",6852,30,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,19.6856,"5","ESE",2019-12-01 07:00:00,30
"5154",2019,12,"01","08","07",110,8.8,1012.1,11.5,12.1,2019-12-01,"S61957032","Red-throated Loon","Gavia stellata",6848,20,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,19.6856,"5","E",2019-12-01 08:00:00,20
"5155",2019,12,"01","08","07",110,8.8,1012.1,11.5,12.1,2019-12-01,"S61957032","Pacific Loon","Gavia pacifica",6852,44,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,19.6856,"5","E",2019-12-01 08:00:00,44
"5156",2019,12,"01","09","07",110,9.3,1011.8,11.6,12.2,2019-12-01,"S61957024","Surf Scoter","Melanitta perspicillata",703,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,20.8041,"5","E",2019-12-01 09:00:00,2
"5157",2019,12,"01","09","07",110,9.3,1011.8,11.6,12.2,2019-12-01,"S61957024","Red-throated Loon","Gavia stellata",6848,22,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,20.8041,"5","E",2019-12-01 09:00:00,22
"5158",2019,12,"01","09","07",110,9.3,1011.8,11.6,12.2,2019-12-01,"S61957024","Pacific Loon","Gavia pacifica",6852,11,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,20.8041,"5","E",2019-12-01 09:00:00,11
"5159",2019,12,"01","10","07",130,7.2,1011.1,12.3,12.3,2019-12-01,"S61957015","Red-throated Loon","Gavia stellata",6848,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","ESE",2019-12-01 10:00:00,9
"5160",2019,12,"01","10","07",130,7.2,1011.1,12.3,12.3,2019-12-01,"S61957015","Pacific Loon","Gavia pacifica",6852,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","ESE",2019-12-01 10:00:00,6
"5161",2019,12,"01","11","07",120,7.2,1011.4,12.5,12.6,2019-12-01,"S61957010","Red-throated Loon","Gavia stellata",6848,26,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","ESE",2019-12-01 11:00:00,26
"5162",2019,12,"01","11","07",120,7.2,1011.4,12.5,12.6,2019-12-01,"S61957010","Pacific Loon","Gavia pacifica",6852,24,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","ESE",2019-12-01 11:00:00,24
"5163",2019,12,"01","12","07",130,5.7,1011.1,12.8,12.7,2019-12-01,"S61957005","Surf Scoter","Melanitta perspicillata",703,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,12.7509,"4","ESE",2019-12-01 12:00:00,6
"5164",2019,12,"01","12","07",130,5.7,1011.1,12.8,12.7,2019-12-01,"S61957005","Red-throated Loon","Gavia stellata",6848,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,12.7509,"4","ESE",2019-12-01 12:00:00,14
"5165",2019,12,"01","12","07",130,5.7,1011.1,12.8,12.7,2019-12-01,"S61957005","Pacific Loon","Gavia pacifica",6852,27,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,12.7509,"4","ESE",2019-12-01 12:00:00,27
"5166",2019,12,"01","13","17",120,7.7,1010.9,12.6,12.6,2019-12-01,"S61957000","Red-throated Loon","Gavia stellata",6848,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,17.2249,"4","ESE",2019-12-01 13:00:00,4
"5167",2019,12,"01","13","17",120,7.7,1010.9,12.6,12.6,2019-12-01,"S61957000","Pacific Loon","Gavia pacifica",6852,13,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,NA,NA,17.2249,"4","ESE",2019-12-01 13:00:00,13
"5168",2019,12,"01","14","07",120,7.2,1010.8,12.9,12.6,2019-12-01,"S61956996","Red-throated Loon","Gavia stellata",6848,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","ESE",2019-12-01 14:00:00,3
"5169",2019,12,"01","14","07",120,7.2,1010.8,12.9,12.6,2019-12-01,"S61956996","Pacific Loon","Gavia pacifica",6852,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,16.1064,"4","ESE",2019-12-01 14:00:00,4
"5170",2019,12,"01","15","07",110,8.2,1011,12.6,12.5,2019-12-01,"S61956994","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,18.3434,"5","E",2019-12-01 15:00:00,1
"5171",2019,12,"01","15","07",110,8.2,1011,12.6,12.5,2019-12-01,"S61956994","Pacific Loon","Gavia pacifica",6852,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,18.3434,"5","E",2019-12-01 15:00:00,6
"5172",2019,12,"01","16","07",120,8.8,1012.5,12.5,12.6,2019-12-01,"S61956992","Pacific Loon","Gavia pacifica",6852,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,NA,NA,19.6856,"5","ESE",2019-12-01 16:00:00,1
"5173",2019,12,"02","06","07",130,5.7,1014.9,13,13,2019-12-02,"S61947817","Surf Scoter","Melanitta perspicillata",703,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:45:00,"eBird - Stationary Count",75,1,NA,NA,1,NA,NA,NA,NA,12.7509,"4","ESE",2019-12-02 06:00:00,4
